Date,S&P500,Bond Rate,PrDec,PrInc
2010-08-05,1125.81,0.15,0.188,0.19851375374
2010-08-06,1121.64,0.145,0.19,0.20151419095
2010-08-09,1127.79,0.14,0.192,0.20451462816
2010-08-10,1121.06,0.14,0.194,0.20751506537
2010-08-11,1089.47,0.14,0.196,0.21051550258
2010-08-12,1083.61,0.145,0.198,0.21351593979
2010-08-13,1079.25,0.145,0.2,0.216516377
2010-08-16,1079.38,0.15,0.2,0.21747821922500002
2010-08-17,1092.54,0.145,0.2,0.21844006145
2010-08-18,1094.16,0.15,0.2,0.219401903675
2010-08-19,1075.63,0.155,0.2,0.22036374590000002
2010-08-20,1071.69,0.15,0.2,0.221325588125
2010-08-23,1067.36,0.145,0.2,0.22228743035
2010-08-24,1051.87,0.145,0.2,0.22324927257500002
2010-08-25,1055.33,0.15,0.2,0.2242111148
2010-08-26,1047.22,0.155,0.2,0.225172957025
2010-08-27,1064.59,0.15,0.2,0.22613479925000002
2010-08-30,1048.92,0.145,0.2,0.227096641475
2010-08-31,1049.33,0.14,0.2,0.2280584837
2010-09-01,1080.29,0.13,0.198,0.22300897545
2010-09-02,1090.1,0.135,0.196,0.2179594672
2010-09-03,1104.51,0.13,0.194,0.21290995895
2010-09-07,1091.84,0.125,0.192,0.2078604507
2010-09-08,1098.87,0.125,0.19,0.20281094245
2010-09-09,1104.18,0.12,0.188,0.1977614342
2010-09-10,1109.55,0.13,0.186,0.19271192595
2010-09-13,1121.9,0.135,0.184,0.1876624177
2010-09-14,1121.1,0.135,0.182,0.18261290945
2010-09-15,1125.07,0.135,0.18,0.1775634012
2010-09-16,1124.66,0.145,0.18181818181818182,0.18018377515454545
2010-09-17,1125.59,0.15,0.18363636363636363,0.1828041491090909
2010-09-20,1142.71,0.15,0.18545454545454546,0.18542452306363635
2010-09-21,1139.78,0.145,0.18727272727272729,0.1880448970181818
2010-09-22,1134.28,0.15,0.1890909090909091,0.19066527097272729
2010-09-23,1124.83,0.155,0.19090909090909092,0.19328564492727274
2010-09-24,1148.67,0.155,0.19272727272727272,0.1959060188818182
2010-09-27,1142.16,0.15,0.19454545454545455,0.19852639283636364
2010-09-28,1147.7,0.14,0.19636363636363638,0.2011467667909091
2010-09-29,1144.73,0.13,0.19818181818181818,0.20376714074545454
2010-09-30,1141.2,0.15,0.2,0.2063875147
2010-10-01,1146.24,0.155,0.1990909090909091,0.20260451802727272
2010-10-04,1137.03,0.155,0.19818181818181818,0.19882152135454545
2010-10-05,1160.75,0.15,0.1972727272727273,0.19503852468181818
2010-10-06,1159.97,0.145,0.19636363636363638,0.1912555280090909
2010-10-07,1158.06,0.115,0.19545454545454546,0.18747253133636363
2010-10-08,1165.15,0.115,0.19454545454545455,0.18368953466363636
2010-10-11,1165.32,0.115,0.19363636363636363,0.17990653799090908
2010-10-12,1169.77,0.115,0.19272727272727272,0.1761235413181818
2010-10-13,1178.1,0.115,0.19181818181818183,0.17234054464545454
2010-10-14,1173.81,0.13,0.19090909090909092,0.16855754797272726
2010-10-15,1176.19,0.135,0.19,0.1647745513
2010-10-18,1184.71,0.135,0.189,0.16344062513
2010-10-19,1165.9,0.135,0.188,0.16210669896
2010-10-20,1178.17,0.135,0.187,0.16077277279
2010-10-21,1180.26,0.135,0.186,0.15943884662
2010-10-22,1183.08,0.12,0.185,0.15810492045
2010-10-25,1185.62,0.12,0.184,0.15677099428
2010-10-26,1185.64,0.115,0.183,0.15543706811
2010-10-27,1182.45,0.13,0.182,0.15410314194
2010-10-28,1183.78,0.13,0.181,0.15276921577
2010-10-29,1183.26,0.125,0.18,0.1514352896
2010-11-01,1184.38,0.11,0.1809090909090909,0.1506938986090909
2010-11-02,1193.57,0.105,0.18181818181818182,0.14995250761818182
2010-11-03,1197.96,0.125,0.1827272727272727,0.1492111166272727
2010-11-04,1221.06,0.12,0.18363636363636363,0.14846972563636363
2010-11-05,1225.85,0.115,0.18454545454545454,0.14772833464545454
2010-11-08,1223.25,0.12,0.18545454545454546,0.14698694365454545
2010-11-09,1213.4,0.11,0.18636363636363637,0.14624555266363637
2010-11-10,1218.71,0.125,0.18727272727272729,0.14550416167272728
2010-11-11,1213.54,0.125,0.18818181818181817,0.14476277068181817
2010-11-12,1199.21,0.125,0.1890909090909091,0.14402137969090908
2010-11-15,1197.75,0.125,0.19,0.1432799887
2010-11-16,1178.34,0.13,0.191,0.14521415177
2010-11-17,1178.59,0.135,0.192,0.14714831484
2010-11-18,1196.69,0.135,0.193,0.14908247791
2010-11-19,1199.73,0.135,0.194,0.15101664098
2010-11-22,1197.84,0.13,0.195,0.15295080405
2010-11-23,1180.73,0.125,0.196,0.15488496712
2010-11-24,1198.35,0.14,0.197,0.15681913019
2010-11-26,1189.4,0.15,0.198,0.15875329326
2010-11-29,1187.76,0.155,0.199,0.16068745633
2010-11-30,1180.55,0.155,0.2,0.1626216194
2010-12-01,1206.07,0.16,0.1972727272727273,0.1594848983
2010-12-02,1221.53,0.155,0.19454545454545455,0.1563481772
2010-12-03,1224.71,0.145,0.19181818181818183,0.1532114561
2010-12-06,1223.12,0.13,0.18909090909090912,0.15007473500000001
2010-12-07,1223.75,0.125,0.18636363636363637,0.1469380139
2010-12-08,1228.28,0.14,0.18363636363636365,0.1438012928
2010-12-09,1233.0,0.135,0.1809090909090909,0.14066457170000002
2010-12-10,1240.4,0.135,0.1781818181818182,0.1375278506
2010-12-13,1240.46,0.115,0.17545454545454547,0.1343911295
2010-12-14,1241.59,0.12,0.17272727272727273,0.13125440840000002
2010-12-15,1235.23,0.135,0.17,0.1281176873
2010-12-16,1242.87,0.135,0.17,0.12792432312727273
2010-12-17,1243.91,0.125,0.17,0.12773095895454545
2010-12-20,1247.08,0.105,0.17,0.1275375947818182
2010-12-21,1254.6,0.1,0.17,0.12734423060909092
2010-12-22,1258.84,0.13,0.17,0.12715086643636364
2010-12-23,1256.77,0.13,0.17,0.12695750226363636
2010-12-27,1257.54,0.13,0.17,0.12676413809090908
2010-12-28,1258.51,0.12,0.17,0.1265707739181818
2010-12-29,1259.78,0.14,0.17,0.12637740974545456
2010-12-30,1257.88,0.125,0.17,0.12618404557272728
2010-12-31,1257.64,0.11,0.17,0.1259906814
2011-01-03,1271.87,0.115,0.169,0.12372360792
2011-01-04,1270.2,0.12,0.168,0.12145653444
2011-01-05,1276.56,0.135,0.167,0.11918946096
2011-01-06,1273.85,0.135,0.166,0.11692238748
2011-01-07,1271.5,0.14,0.165,0.11465531400000001
2011-01-10,1269.75,0.135,0.164,0.11238824052
2011-01-11,1274.48,0.135,0.163,0.11012116704
2011-01-12,1285.96,0.145,0.162,0.10785409356
2011-01-13,1283.76,0.145,0.161,0.10558702008000001
2011-01-14,1293.24,0.14,0.16,0.1033199466
2011-01-18,1295.02,0.145,0.159,0.102376569901
2011-01-19,1281.92,0.145,0.158,0.101433193202
2011-01-20,1280.26,0.155,0.157,0.100489816503
2011-01-21,1283.35,0.155,0.156,0.099546439804
2011-01-24,1290.84,0.15,0.155,0.098603063105
2011-01-25,1291.18,0.15,0.154,0.097659686406
2011-01-26,1296.63,0.15,0.153,0.096716309707
2011-01-27,1299.54,0.155,0.152,0.095772933008
2011-01-28,1276.34,0.14,0.151,0.094829556309
2011-01-31,1286.12,0.135,0.15,0.09388617961
2011-02-01,1307.59,0.145,0.14818181818181816,0.0922748565590909
2011-02-02,1304.03,0.15,0.14636363636363636,0.09066353350818182
2011-02-03,1307.1,0.15,0.14454545454545453,0.08905221045727273
2011-02-04,1310.87,0.145,0.14272727272727273,0.08744088740636363
2011-02-07,1319.05,0.145,0.1409090909090909,0.08582956435545454
2011-02-08,1324.57,0.14,0.1390909090909091,0.08421824130454546
2011-02-09,1320.88,0.145,0.13727272727272727,0.08260691825363636
2011-02-10,1321.87,0.13,0.13545454545454547,0.08099559520272727
2011-02-11,1329.15,0.11,0.13363636363636364,0.07938427215181817
2011-02-14,1332.32,0.11,0.13181818181818183,0.0777729491009091
2011-02-15,1328.01,0.11,0.13,0.07616162605
2011-02-16,1336.32,0.125,0.13125,0.07897838063125
2011-02-17,1340.43,0.11,0.1325,0.08179513521250001
2011-02-18,1343.01,0.09,0.13375,0.08461188979375
2011-02-22,1315.44,0.09,0.135,0.087428644375
2011-02-23,1307.4,0.1,0.13625,0.09024539895625
2011-02-24,1306.1,0.115,0.1375,0.0930621535375
2011-02-25,1319.88,0.12,0.13875,0.09587890811875001
2011-02-28,1327.22,0.125,0.14,0.0986956627
2011-03-01,1306.33,0.135,0.14181818181818184,0.10217576786363637
2011-03-02,1308.44,0.13,0.14363636363636365,0.10565587302727274
2011-03-03,1330.97,0.12,0.14545454545454548,0.1091359781909091
2011-03-04,1321.15,0.125,0.14727272727272728,0.11261608335454547
2011-03-07,1310.13,0.11,0.1490909090909091,0.11609618851818182
2011-03-08,1321.82,0.1,0.1509090909090909,0.11957629368181819
2011-03-09,1320.02,0.105,0.15272727272727274,0.12305639884545455
2011-03-10,1295.11,0.095,0.15454545454545454,0.12653650400909092
2011-03-11,1304.28,0.065,0.15636363636363637,0.13001660917272728
2011-03-14,1296.39,0.07,0.1581818181818182,0.13349671433636365
2011-03-15,1281.87,0.075,0.16,0.1369768195
2011-03-16,1256.88,0.095,0.15916666666666668,0.13378299006833336
2011-03-17,1273.72,0.085,0.15833333333333333,0.13058916063666667
2011-03-18,1279.21,0.07,0.1575,0.12739533120500002
2011-03-21,1298.38,0.065,0.15666666666666668,0.12420150177333335
2011-03-22,1293.77,0.07,0.15583333333333332,0.12100767234166668
2011-03-23,1297.54,0.09,0.155,0.11781384291000001
2011-03-24,1309.66,0.085,0.15416666666666667,0.11462001347833334
2011-03-25,1313.8,0.08,0.15333333333333332,0.11142618404666667
2011-03-28,1310.19,0.08,0.1525,0.108232354615
2011-03-29,1319.44,0.08,0.15166666666666667,0.10503852518333334
2011-03-30,1328.26,0.095,0.15083333333333332,0.10184469575166666
2011-03-31,1325.83,0.095,0.15,0.09865086632
2011-04-01,1332.41,0.09,0.15,0.09875424147909091
2011-04-04,1332.87,0.055,0.15,0.09885761663818182
2011-04-05,1332.63,0.035,0.15,0.09896099179727273
2011-04-06,1335.54,0.065,0.15,0.09906436695636364
2011-04-07,1333.51,0.05,0.15,0.09916774211545455
2011-04-08,1328.17,0.035,0.15,0.09927111727454545
2011-04-11,1324.46,0.035,0.15,0.09937449243363636
2011-04-12,1314.16,0.035,0.15,0.09947786759272727
2011-04-13,1314.41,0.045,0.15,0.09958124275181818
2011-04-14,1314.52,0.05,0.15,0.09968461791090909
2011-04-15,1319.68,0.065,0.15,0.09978799307
2011-04-18,1305.14,0.06,0.14888888888888888,0.09755742711
2011-04-19,1312.62,0.055,0.14777777777777779,0.09532686115
2011-04-20,1330.36,0.055,0.14666666666666667,0.09309629519
2011-04-21,1337.38,0.055,0.14555555555555555,0.09086572923
2011-04-25,1335.25,0.045,0.14444444444444446,0.08863516327
2011-04-26,1347.24,0.045,0.14333333333333334,0.08640459731
2011-04-27,1355.66,0.055,0.14222222222222222,0.08417403135
2011-04-28,1360.48,0.05,0.14111111111111113,0.08194346539
2011-04-29,1363.61,0.035,0.14,0.07971289943
2011-05-02,1361.22,0.04,0.14200000000000002,0.081535755488
2011-05-03,1356.62,0.03,0.14400000000000002,0.083358611546
2011-05-04,1347.32,0.025,0.14600000000000002,0.085181467604
2011-05-05,1335.1,0.02,0.14800000000000002,0.08700432366199999
2011-05-06,1340.2,0.01,0.15000000000000002,0.08882717972
2011-05-09,1346.29,0.005,0.152,0.09065003577799999
2011-05-10,1357.16,0.005,0.154,0.09247289183599999
2011-05-11,1342.08,0.025,0.156,0.094295747894
2011-05-12,1348.65,0.02,0.158,0.09611860395199999
2011-05-13,1337.77,0.02,0.16,0.09794146001
2011-05-16,1329.47,0.02,0.1590909090909091,0.09636798108545454
2011-05-17,1328.98,0.02,0.15818181818181817,0.09479450216090908
2011-05-18,1340.68,0.035,0.1572727272727273,0.09322102323636364
2011-05-19,1343.6,0.04,0.15636363636363637,0.09164754431181818
2011-05-20,1333.27,0.04,0.15545454545454546,0.09007406538727272
2011-05-23,1317.37,0.04,0.15454545454545454,0.08850058646272727
2011-05-24,1316.28,0.045,0.15363636363636363,0.08692710753818181
2011-05-25,1320.47,0.05,0.1527272727272727,0.08535362861363635
2011-05-26,1325.69,0.045,0.15181818181818182,0.08378014968909091
2011-05-27,1331.1,0.045,0.1509090909090909,0.08220667076454545
2011-05-31,1345.2,0.035,0.15,0.08063319184
2011-06-01,1314.55,0.04,0.15181818181818182,0.08314663555454545
2011-06-02,1312.94,0.04,0.15363636363636363,0.0856600792690909
2011-06-03,1300.16,0.035,0.15545454545454546,0.08817352298363636
2011-06-06,1286.17,0.03,0.1572727272727273,0.09068696669818181
2011-06-07,1284.94,0.03,0.1590909090909091,0.09320041041272727
2011-06-08,1279.56,0.04,0.16090909090909092,0.09571385412727272
2011-06-09,1289.0,0.035,0.16272727272727272,0.09822729784181818
2011-06-10,1270.98,0.04,0.16454545454545455,0.10074074155636363
2011-06-13,1271.83,0.035,0.16636363636363638,0.10325418527090909
2011-06-14,1287.87,0.04,0.16818181818181818,0.10576762898545454
2011-06-15,1265.42,0.05,0.17,0.1082810727
2011-06-16,1267.64,0.045,0.1690909090909091,0.10772737818181817
2011-06-17,1271.5,0.035,0.16818181818181818,0.10717368366363636
2011-06-20,1278.36,0.025,0.1672727272727273,0.10661998914545454
2011-06-21,1295.52,0.015,0.16636363636363638,0.10606629462727273
2011-06-22,1287.14,0.02,0.16545454545454547,0.1055126001090909
2011-06-23,1283.5,0.01,0.16454545454545455,0.10495890559090909
2011-06-24,1268.45,0.005,0.16363636363636364,0.10440521107272727
2011-06-27,1280.1,0.01,0.16272727272727272,0.10385151655454546
2011-06-28,1296.67,0.015,0.16181818181818183,0.10329782203636363
2011-06-29,1307.41,0.025,0.16090909090909092,0.10274412751818182
2011-06-30,1320.64,0.02,0.16,0.102190433
2011-07-01,1339.67,0.015,0.16,0.10307599524
2011-07-05,1337.88,0.01,0.16,0.10396155748
2011-07-06,1339.22,0.01,0.16,0.10484711971999999
2011-07-07,1353.22,0.005,0.16,0.10573268195999999
2011-07-08,1343.8,0.02,0.16,0.10661824419999999
2011-07-11,1319.49,0.02,0.16,0.10750380644
2011-07-12,1313.64,0.015,0.16,0.10838936868
2011-07-13,1317.72,0.03,0.16,0.10927493092
2011-07-14,1308.87,0.005,0.16,0.11016049316
2011-07-15,1316.14,0.005,0.16,0.1110460554
2011-07-18,1305.44,0.005,0.161,0.11264743476
2011-07-19,1326.73,0.005,0.162,0.11424881412
2011-07-20,1325.84,0.025,0.163,0.11585019348
2011-07-21,1343.8,0.02,0.164,0.11745157284
2011-07-22,1345.02,0.035,0.165,0.1190529522
2011-07-25,1337.43,0.03,0.166,0.12065433156
2011-07-26,1331.94,0.035,0.167,0.12225571092
2011-07-27,1304.89,0.065,0.168,0.12385709028
2011-07-28,1300.67,0.07,0.169,0.12545846964000001
2011-07-29,1292.28,0.065,0.17,0.127059849
2011-08-01,1286.94,0.09,0.17181818181818184,0.13147415693636363
2011-08-02,1254.05,0.075,0.17363636363636364,0.13588846487272727
2011-08-03,1260.34,0.05,0.17545454545454547,0.14030277280909093
2011-08-04,1200.07,0.01,0.17727272727272728,0.14471708074545456
2011-08-05,1199.38,0.01,0.1790909090909091,0.1491313886818182
2011-08-08,1119.46,0.01,0.1809090909090909,0.15354569661818182
2011-08-09,1172.53,0.015,0.18272727272727274,0.15796000455454545
2011-08-10,1120.76,0.03,0.18454545454545454,0.1623743124909091
2011-08-11,1172.64,0.015,0.18636363636363637,0.16678862042727274
2011-08-12,1178.81,0.01,0.18818181818181817,0.17120292836363638
2011-08-15,1204.49,0.005,0.19,0.1756172363
2011-08-16,1192.76,0.005,0.18916666666666668,0.17734909651666667
2011-08-17,1193.89,0.02,0.18833333333333332,0.17908095673333335
2011-08-18,1140.65,0.005,0.1875,0.18081281695
2011-08-19,1123.53,0.01,0.18666666666666668,0.18254467716666667
2011-08-22,1123.82,0.01,0.18583333333333332,0.18427653738333333
2011-08-23,1162.35,0.005,0.185,0.1860083976
2011-08-24,1177.6,0.005,0.18416666666666667,0.18774025781666667
2011-08-25,1159.27,0.01,0.18333333333333332,0.18947211803333333
2011-08-26,1176.8,0.01,0.1825,0.19120397825
2011-08-29,1210.08,0.01,0.18166666666666667,0.19293583846666668
2011-08-30,1212.92,0.005,0.18083333333333332,0.19466769868333333
2011-08-31,1218.89,0.015,0.18,0.1963995589
2011-09-01,1204.42,0.015,0.181,0.19826886317
2011-09-02,1173.97,0.01,0.182,0.20013816744
2011-09-06,1165.24,0.015,0.183,0.20200747171
2011-09-07,1198.62,0.015,0.184,0.20387677597999998
2011-09-08,1185.9,0.015,0.185,0.20574608025
2011-09-09,1154.23,0.01,0.186,0.20761538452
2011-09-12,1162.27,0.005,0.187,0.20948468878999998
2011-09-13,1172.87,0.005,0.188,0.21135399306
2011-09-14,1188.68,0.005,0.189,0.21322329732999998
2011-09-15,1209.11,0.005,0.19,0.2150926016
2011-09-16,1216.01,0.005,0.19454545454545455,0.21836820259999998
2011-09-19,1204.09,0.005,0.1990909090909091,0.2216438036
2011-09-20,1202.09,0.005,0.20363636363636364,0.22491940459999998
2011-09-21,1166.76,0.005,0.2081818181818182,0.2281950056
2011-09-22,1129.56,0.005,0.2127272727272727,0.2314706066
2011-09-23,1136.43,0.005,0.21727272727272728,0.2347462076
2011-09-26,1162.95,0.005,0.2218181818181818,0.2380218086
2011-09-27,1175.38,0.005,0.22636363636363635,0.2412974096
2011-09-28,1151.06,0.01,0.2309090909090909,0.2445730106
2011-09-29,1160.4,0.01,0.23545454545454544,0.2478486116
2011-09-30,1131.42,0.01,0.24,0.2511242126
2011-10-03,1099.23,0.01,0.236,0.24594334323
2011-10-04,1123.95,0.02,0.23199999999999998,0.24076247386
2011-10-05,1144.03,0.005,0.228,0.23558160449
2011-10-06,1164.97,0.005,0.224,0.23040073512
2011-10-07,1155.46,0.005,0.22,0.22521986575
2011-10-10,1194.89,0.005,0.216,0.22003899638
2011-10-11,1195.54,0.005,0.212,0.21485812700999998
2011-10-12,1207.25,0.005,0.20800000000000002,0.20967725764
2011-10-13,1203.66,0.015,0.20400000000000001,0.20449638827
2011-10-14,1224.58,0.015,0.2,0.1993155189
2011-10-17,1200.86,0.015,0.1990909090909091,0.1973862326
2011-10-18,1225.38,0.02,0.19818181818181818,0.1954569463
2011-10-19,1209.88,0.025,0.1972727272727273,0.19352766
2011-10-20,1215.39,0.02,0.19636363636363638,0.1915983737
2011-10-21,1238.25,0.015,0.19545454545454546,0.1896690874
2011-10-24,1254.19,0.015,0.19454545454545455,0.1877398011
2011-10-25,1229.05,0.005,0.19363636363636363,0.1858105148
2011-10-26,1242.0,0.015,0.19272727272727272,0.1838812285
2011-10-27,1284.59,0.015,0.19181818181818183,0.1819519422
2011-10-28,1285.09,0.01,0.19090909090909092,0.1800226559
2011-10-31,1253.3,0.01,0.19,0.1780933696
2011-11-01,1218.28,0.005,0.19181818181818183,0.1798529475818182
2011-11-02,1237.9,0.005,0.19363636363636363,0.18161252556363636
2011-11-03,1261.15,0.005,0.19545454545454546,0.18337210354545455
2011-11-04,1253.23,0.005,0.19727272727272727,0.18513168152727272
2011-11-07,1261.12,0.005,0.1990909090909091,0.1868912595090909
2011-11-08,1275.92,0.005,0.2009090909090909,0.18865083749090908
2011-11-09,1229.1,0.005,0.20272727272727273,0.19041041547272727
2011-11-10,1239.7,0.005,0.20454545454545453,0.19216999345454544
2011-11-11,1263.85,0.005,0.20636363636363636,0.19392957143636363
2011-11-14,1251.78,0.005,0.2081818181818182,0.19568914941818183
2011-11-15,1257.81,0.005,0.21,0.1974487274
2011-11-16,1236.91,0.01,0.211,0.19716129666999999
2011-11-17,1216.13,0.005,0.212,0.19687386594
2011-11-18,1215.65,0.005,0.213,0.19658643521
2011-11-21,1192.98,0.005,0.214,0.19629900448
2011-11-22,1188.04,0.005,0.215,0.19601157375
2011-11-23,1161.79,0.015,0.216,0.19572414302
2011-11-25,1158.67,0.015,0.217,0.19543671229
2011-11-28,1192.55,0.005,0.218,0.19514928156
2011-11-29,1195.19,0.01,0.219,0.19486185083000002
2011-11-30,1246.96,0.015,0.22,0.1945744201
2011-12-01,1244.58,0.015,0.22,0.19583933137272727
2011-12-02,1244.28,0.015,0.22,0.19710424264545456
2011-12-05,1257.08,0.015,0.22,0.19836915391818183
2011-12-06,1258.47,0.015,0.22,0.1996340651909091
2011-12-07,1261.01,0.005,0.22,0.20089897646363636
2011-12-08,1234.35,0.005,0.22,0.20216388773636365
2011-12-09,1255.19,0.005,0.22,0.20342879900909092
2011-12-12,1236.47,0.005,0.22,0.20469371028181818
2011-12-13,1225.73,0.005,0.22,0.20595862155454545
2011-12-14,1211.82,0.005,0.22,0.20722353282727274
2011-12-15,1215.75,0.005,0.22,0.2084884441
2011-12-16,1219.66,0.005,0.218,0.20427461587
2011-12-19,1205.35,0.005,0.216,0.20006078764000002
2011-12-20,1241.3,0.005,0.214,0.19584695941
2011-12-21,1243.72,0.005,0.212,0.19163313118
2011-12-22,1254.0,0.005,0.21000000000000002,0.18741930295
2011-12-23,1265.33,0.005,0.20800000000000002,0.18320547472
2011-12-27,1265.43,0.005,0.20600000000000002,0.17899164649000002
2011-12-28,1249.64,0.005,0.20400000000000001,0.17477781826
2011-12-29,1263.02,0.005,0.202,0.17056399003
2011-12-30,1257.6,0.005,0.2,0.1663501618
2012-01-03,1277.06,0.005,0.19777777777777777,0.1641055081111111
2012-01-04,1277.3,0.005,0.19555555555555557,0.16186085442222223
2012-01-05,1281.06,0.01,0.19333333333333333,0.15961620073333332
2012-01-06,1277.81,0.01,0.19111111111111112,0.15737154704444445
2012-01-09,1280.7,0.015,0.18888888888888888,0.15512689335555555
2012-01-10,1292.08,0.005,0.18666666666666668,0.15288223966666667
2012-01-11,1292.48,0.01,0.18444444444444444,0.15063758597777777
2012-01-12,1295.5,0.015,0.18222222222222223,0.1483929322888889
2012-01-13,1289.09,0.02,0.18,0.1461482786
2012-01-17,1293.67,0.02,0.17909090909090908,0.14407583457272727
2012-01-18,1308.04,0.02,0.1781818181818182,0.14200339054545452
2012-01-19,1314.5,0.025,0.17727272727272728,0.1399309465181818
2012-01-20,1315.38,0.04,0.17636363636363636,0.13785850249090909
2012-01-23,1316.0,0.04,0.17545454545454545,0.13578605846363637
2012-01-24,1314.65,0.035,0.17454545454545456,0.13371361443636362
2012-01-25,1326.06,0.035,0.17363636363636364,0.1316411704090909
2012-01-26,1318.43,0.035,0.17272727272727273,0.12956872638181818
2012-01-27,1316.33,0.045,0.17181818181818181,0.12749628235454546
2012-01-30,1313.01,0.05,0.17090909090909093,0.12542383832727272
2012-01-31,1312.41,0.045,0.17,0.1233513943
2012-02-01,1324.09,0.055,0.17,0.1244859356
2012-02-02,1325.54,0.055,0.17,0.1256204769
2012-02-03,1344.9,0.075,0.17,0.1267550182
2012-02-06,1344.33,0.07,0.17,0.1278895595
2012-02-07,1347.05,0.065,0.17,0.1290241008
2012-02-08,1349.96,0.08,0.17,0.1301586421
2012-02-09,1351.95,0.075,0.17,0.1312931834
2012-02-10,1342.64,0.085,0.17,0.1324277247
2012-02-13,1351.77,0.08,0.17,0.133562266
2012-02-14,1350.5,0.095,0.17,0.1346968073
2012-02-15,1343.23,0.11,0.17,0.1358313486
2012-02-16,1358.04,0.105,0.16777777777777778,0.13362409473333334
2012-02-17,1361.23,0.095,0.16555555555555557,0.1314168408666667
2012-02-21,1362.21,0.075,0.16333333333333333,0.12920958700000001
2012-02-22,1357.66,0.07,0.16111111111111112,0.12700233313333334
2012-02-23,1363.46,0.08,0.15888888888888889,0.12479507926666668
2012-02-24,1365.74,0.085,0.15666666666666668,0.1225878254
2012-02-27,1367.59,0.09,0.15444444444444444,0.12038057153333334
2012-02-28,1372.18,0.1,0.1522222222222222,0.11817331766666667
2012-02-29,1365.68,0.095,0.15,0.1159660638
2012-03-01,1374.09,0.075,0.14909090909090908,0.11435453106909091
2012-03-02,1369.63,0.07,0.1481818181818182,0.11274299833818183
2012-03-05,1364.33,0.06,0.14727272727272728,0.11113146560727273
2012-03-06,1343.36,0.06,0.14636363636363636,0.10951993287636363
2012-03-07,1352.63,0.07,0.14545454545454545,0.10790840014545455
2012-03-08,1365.91,0.075,0.14454545454545456,0.10629686741454546
2012-03-09,1370.87,0.075,0.14363636363636365,0.10468533468363636
2012-03-12,1371.09,0.08,0.14272727272727273,0.10307380195272728
2012-03-13,1395.95,0.075,0.14181818181818182,0.10146226922181818
2012-03-14,1394.28,0.08,0.14090909090909093,0.09985073649090909
2012-03-15,1402.6,0.08,0.14,0.09823920376
2012-03-16,1404.17,0.075,0.14,0.09592191207545454
2012-03-19,1409.75,0.08,0.14,0.0936046203909091
2012-03-20,1405.52,0.075,0.14,0.09128732870636364
2012-03-21,1402.89,0.095,0.14,0.08897003702181819
2012-03-22,1392.78,0.085,0.14,0.08665274533727273
2012-03-23,1397.11,0.07,0.14,0.08433545365272728
2012-03-26,1416.51,0.07,0.14,0.08201816196818182
2012-03-27,1412.52,0.07,0.14,0.07970087028363637
2012-03-28,1405.54,0.08,0.14,0.07738357859909091
2012-03-29,1403.28,0.075,0.14,0.07506628691454546
2012-03-30,1408.47,0.055,0.14,0.07274899523
2012-04-02,1419.04,0.065,0.14222222222222222,0.07725542349333334
2012-04-03,1413.38,0.06,0.14444444444444446,0.08176185175666667
2012-04-04,1398.96,0.075,0.14666666666666667,0.08626828002
2012-04-05,1398.08,0.07,0.1488888888888889,0.09077470828333334
2012-04-09,1382.2,0.07,0.1511111111111111,0.09528113654666667
2012-04-10,1358.59,0.075,0.15333333333333335,0.09978756480999999
2012-04-11,1368.71,0.085,0.15555555555555556,0.10429399307333333
2012-04-12,1387.57,0.085,0.1577777777777778,0.10880042133666666
2012-04-13,1370.26,0.085,0.16,0.1133068496
2012-04-16,1369.57,0.08,0.1590909090909091,0.11059320337999999
2012-04-17,1390.78,0.075,0.15818181818181817,0.10787955716
2012-04-18,1385.14,0.075,0.1572727272727273,0.10516591094
2012-04-19,1376.92,0.065,0.15636363636363637,0.10245226471999999
2012-04-20,1378.53,0.065,0.15545454545454546,0.0997386185
2012-04-23,1366.94,0.065,0.15454545454545454,0.09702497228
2012-04-24,1371.97,0.07,0.15363636363636363,0.09431132606
2012-04-25,1390.69,0.08,0.1527272727272727,0.09159767984
2012-04-26,1399.98,0.085,0.15181818181818182,0.08888403362
2012-04-27,1403.36,0.085,0.1509090909090909,0.0861703874
2012-04-30,1397.91,0.085,0.15,0.08345674118
2012-05-01,1405.82,0.09,0.15363636363636363,0.087607079
2012-05-02,1402.31,0.085,0.15727272727272726,0.09175741682
2012-05-03,1391.57,0.08,0.16090909090909092,0.09590775464000001
2012-05-04,1369.1,0.075,0.16454545454545455,0.10005809246
2012-05-07,1369.58,0.07,0.16818181818181818,0.10420843028
2012-05-08,1363.72,0.075,0.17181818181818181,0.1083587681
2012-05-09,1354.58,0.09,0.17545454545454545,0.11250910592
2012-05-10,1357.99,0.09,0.17909090909090908,0.11665944374000001
2012-05-11,1353.39,0.09,0.18272727272727274,0.12080978156
2012-05-14,1338.35,0.09,0.18636363636363637,0.12496011938
2012-05-15,1330.66,0.085,0.19,0.1291104572
2012-05-16,1324.8,0.09,0.19090909090909092,0.1319487325818182
2012-05-17,1304.86,0.095,0.19181818181818183,0.13478700796363635
2012-05-18,1295.22,0.09,0.19272727272727272,0.13762528334545454
2012-05-21,1315.99,0.075,0.19363636363636363,0.14046355872727273
2012-05-22,1316.63,0.06,0.19454545454545455,0.14330183410909092
2012-05-23,1318.86,0.085,0.19545454545454546,0.14614010949090908
